rank,intersection_id,street_names,neighbourhood,collision_count,collision_data_available,safety_score,metric,value,source,methodology_note
230,CNV-INT-0186,E 15TH ST / MOODY AVE,Grand Boulevard,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
231,CNV-INT-0194,E 16TH ST / ST. ANDREWS AVE,Central Lonsdale,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
232,CNV-INT-0303,W KEITH RD / W VICTORIA PARK AVE,Lower Lonsdale,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
233,CNV-INT-0036,E 7TH ST / SUTHERLAND AVE,Moodyville,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
234,CNV-INT-0214,E 21ST ST / ST. ANDREWS AVE,Central Lonsdale,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
235,CNV-INT-0106,E 8TH ST / ST. GEORGES AVE,Central Lonsdale,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
236,CNV-INT-0217,E 22ND ST / EASTERN AVE,Central Lonsdale,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
237,CNV-INT-0034,E 6TH ST / SUTHERLAND AVE,Moodyville,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
238,CNV-INT-0237,E 27TH ST / TEMPE CRES,Tempe,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
239,CNV-INT-0043,CLOVERLEY ST / KENNARD AVE,Moodyville,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
240,CNV-INT-0246,E 27TH ST / ST. ANDREWS AVE,Tempe,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
241,CNV-INT-0274,CARRIE CATES CRT / ROGERS AVE,Lower Lonsdale,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
242,CNV-INT-0254,E 27TH ST / ST. GEORGES AVE,Tempe,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
243,CNV-INT-0325,COPPING ST / GOSTICK PL,Marine-Hamilton,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
244,CNV-INT-0179,TEMPE KNOLL DR / WILDING WAY,Tempe,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
245,CNV-INT-0176,E 23RD ST / RIDGEWAY AVE,Grand Boulevard,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
246,CNV-INT-0344,DELBRUCK AVE / W 3RD ST,Squamish Nation (Mission IR 1),1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
247,CNV-INT-0108,E 10TH ST / RIDGEWAY AVE,Central Lonsdale,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
248,CNV-INT-0018,E 4TH ST / HEYWOOD ST,Moodyville,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
249,CNV-INT-0125,E 14TH ST / WILLIAM AVE,,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
250,CNV-INT-0024,E 2ND ST / RIDGEWAY AVE,Moodyville,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
251,CNV-INT-0126,E 14TH ST / RUFUS AVE,,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
252,CNV-INT-0127,E 14TH ST / SUTHERLAND AVE,Grand Boulevard,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
253,CNV-INT-0033,E 5TH ST / SUTHERLAND AVE,Moodyville,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
254,CNV-INT-0371,FORBES AVE / W 16TH ST,Mahon,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
255,CNV-INT-0369,FORBES AVE / W 15TH ST,Mahon,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
256,CNV-INT-0367,JONES AVE / W 14TH ST,Mahon,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
257,CNV-INT-0142,E 17TH ST / RUFUS AVE,Grand Boulevard,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
258,CNV-INT-0145,E 17TH ST / SUTHERLAND AVE,Grand Boulevard,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
259,CNV-INT-0163,E 20TH ST / MOODY AVE,Grand Boulevard,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
260,CNV-INT-0168,BOULEVARD CRES / SUTHERLAND AVE / UPPER LEVELS RAMP,Grand Boulevard,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
261,CNV-INT-0169,E 20TH ST / RIDGEWAY AVE,Grand Boulevard,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
262,CNV-INT-0039,KENNARD AVE / SHAVINGTON ST,Moodyville,1.0,True,88.93,collision_count,1.0,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
263,CNV-INT-0002,LOW LEVEL RD,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
264,CNV-INT-0005,COTTON RD,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
265,CNV-INT-0006,LOW LEVEL RD,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
266,CNV-INT-0008,COTTON RD / E 3RD ST / LOW LEVEL RD,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
267,CNV-INT-0009,COTTON RD / E 3RD ST,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
268,CNV-INT-0010,E 3RD ST,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
269,CNV-INT-0013,E 3RD ST / HEYWOOD ST,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
270,CNV-INT-0014,HEYWOOD ST,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
271,CNV-INT-0017,E 4TH ST / KENNARD AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
272,CNV-INT-0020,E 4TH ST / SUTHERLAND AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
273,CNV-INT-0021,HENDRY AVE / SHAVINGTON ST,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
274,CNV-INT-0022,E 1ST ST / E 2ND ST,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
275,CNV-INT-0023,E 2ND ST / MOODY AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
276,CNV-INT-0031,E 5TH ST / MOODY AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
277,CNV-INT-0040,CLOVERLEY ST / HENDRY AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
278,CNV-INT-0041,E 6TH ST / HENDRY AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
279,CNV-INT-0042,E KEITH RD / HEYWOOD ST,,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
280,CNV-INT-0048,E 6TH ST / MOODY AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
281,CNV-INT-0050,E 7TH ST / MOODY AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
282,CNV-INT-0054,E KEITH RD / W GRAND BLVD,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
283,CNV-INT-0057,E GRAND BLVD / E KEITH RD,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
284,CNV-INT-0059,E 8TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
285,CNV-INT-0061,E 9TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
286,CNV-INT-0062,E 9TH ST / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
287,CNV-INT-0063,E 10TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
288,CNV-INT-0064,E 11TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
289,CNV-INT-0065,ALDER ST / E ST. DAVIDS AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
290,CNV-INT-0066,E 1ST ST / E ST. DAVIDS AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
291,CNV-INT-0067,E 1ST ST / E ST. DAVIDS AVE / ST. DAVIDS AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
292,CNV-INT-0069,E ESPLANADE / LOW LEVEL RD,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
293,CNV-INT-0071,ALDER ST / ST. PATRICKS AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
294,CNV-INT-0073,E ESPLANADE / ST. PATRICKS AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
295,CNV-INT-0078,E 4TH ST / ST. DAVIDS AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
296,CNV-INT-0079,E 4TH ST / ST. PATRICKS AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
297,CNV-INT-0080,E 5TH ST / ST. DAVIDS AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
298,CNV-INT-0081,E 6TH ST / ST. DAVIDS AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
299,CNV-INT-0088,E 7TH ST / ST. DAVIDS AVE,Moodyville,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
300,CNV-INT-0090,E KEITH RD / RIDGEWAY AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
301,CNV-INT-0091,E KEITH RD,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
302,CNV-INT-0092,LYON PL / RIDGEWAY AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
303,CNV-INT-0093,LYON PL / MOODY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
304,CNV-INT-0094,E 8TH ST / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
305,CNV-INT-0095,E 8TH ST / MOODY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
306,CNV-INT-0097,E 9TH ST / MOODY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
307,CNV-INT-0100,E KEITH RD / ST. ANDREWS AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
308,CNV-INT-0102,E KEITH RD / ST. GEORGES AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
309,CNV-INT-0103,E 8TH ST / E 9TH ST,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
310,CNV-INT-0104,E 8TH ST / ST. ANDREWS AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
311,CNV-INT-0105,E KEITH RD / E VICTORIA PARK AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
312,CNV-INT-0107,E 9TH ST / ST. ANDREWS AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
313,CNV-INT-0109,E 10TH ST / ST. ANDREWS AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
314,CNV-INT-0110,E 10TH ST / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
315,CNV-INT-0112,E 11TH ST / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
316,CNV-INT-0113,E 11TH ST / MOODY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
317,CNV-INT-0114,E 11TH ST / RIDGEWAY AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
318,CNV-INT-0115,E 12TH ST / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
319,CNV-INT-0116,E 12TH ST / MOODY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
320,CNV-INT-0118,E 10TH ST / E 8TH ST,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
321,CNV-INT-0128,E 15TH ST / RUFUS AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
322,CNV-INT-0130,E 12TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
323,CNV-INT-0131,E 13TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
324,CNV-INT-0132,E 13TH ST / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
325,CNV-INT-0133,E 14TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
326,CNV-INT-0134,E 14TH ST / SUTHERLAND AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
327,CNV-INT-0135,E 15TH ST / SUTHERLAND AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
328,CNV-INT-0136,E 15TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
329,CNV-INT-0137,E 15TH ST / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
330,CNV-INT-0139,E 16TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
331,CNV-INT-0140,E 16TH ST / RUFUS AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
332,CNV-INT-0141,E 16TH ST / WILLIAM AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
333,CNV-INT-0143,E 17TH ST / WILLIAM AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
334,CNV-INT-0144,UPPER LEVELS HWY / UPPER LEVELS RAMP,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
335,CNV-INT-0146,E 17TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
336,CNV-INT-0147,E 16TH ST / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
337,CNV-INT-0148,E 17TH ST / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
338,CNV-INT-0150,E 18TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
339,CNV-INT-0151,E 18TH ST / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
340,CNV-INT-0153,CEDAR VILLAGE CRES / RUFUS DR,Cedar Village,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
341,CNV-INT-0154,E 18TH ST / WILLIAM AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
342,CNV-INT-0155,CEDAR VILLAGE CL / CEDAR VILLAGE CRES,Cedar Village,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
343,CNV-INT-0156,CASANO DR / RUFUS DR,Cedar Village,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
344,CNV-INT-0157,E 18TH ST / MOODY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
345,CNV-INT-0160,E 19TH ST / QUEENSBURY AVE / W GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
346,CNV-INT-0162,E 20TH ST / QUEENSBURY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
347,CNV-INT-0164,BOULEVARD CRES / E 19TH ST / E GRAND BLVD,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
348,CNV-INT-0165,BOULEVARD CRES / E 21ST ST / UPPER LEVELS RAMP,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
349,CNV-INT-0166,UPPER LEVELS RAMP,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
350,CNV-INT-0167,UPPER LEVELS RAMP,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
351,CNV-INT-0170,E 21ST ST / QUEENSBURY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
352,CNV-INT-0171,E 21ST ST / MOODY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
