rank,intersection_id,street_names,neighbourhood,road_hierarchy_score,transit_score,pedestrian_proxy_score,parking_access_score,intersection_prominence_score,public_space_composite,components_available,composite_rank,safety_score,collision_count,collision_data_available,nearest_traffic_volume,traffic_volume_available,metric,value,source,methodology_note
233,CNV-INT-0199,E 17TH ST / MOODY AVE,Grand Boulevard,68.69,51.75,42.57,29.03,56.34,49.68,5,233.0,,,False,,False,public_space_composite,49.68,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
234,CNV-INT-0307,MAHON AVE / W 5TH ST,Squamish Nation (Mission IR 1),22.07,46.84,65.37,57.69,56.34,49.66,5,234.0,,,False,,False,public_space_composite,49.66,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
235,CNV-INT-0466,W 22ND ST / WESTVIEW DR,Mahon,87.48,44.56,30.8,29.03,56.34,49.64,5,235.0,41.98,7.0,True,720.0,True,public_space_composite,49.64,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
236,CNV-INT-0074,E 2ND ST / ST. PATRICKS AVE,Lower Lonsdale,22.07,46.7,62.37,60.43,56.34,49.58,5,236.0,63.36,3.0,True,,False,public_space_composite,49.58,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
237,CNV-INT-0496,WESTVIEW CRES / WESTVIEW DR,Westview,87.48,52.54,40.77,29.03,37.77,49.52,5,237.0,12.6,30.0,True,,False,public_space_composite,49.52,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
238,CNV-INT-0373,JONES AVE / W 6TH ST,Lower Lonsdale,22.07,60.94,66.77,60.06,37.77,49.52,5,237.0,,,False,,False,public_space_composite,49.52,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
239,CNV-INT-0472,UPPER LEVELS RAMP / W 25TH ST,Westview,60.74,39.41,54.1,55.44,37.77,49.49,5,239.0,,,False,,False,public_space_composite,49.49,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
240,CNV-INT-0427,LARSON RD / W 16TH ST,Mahon,87.48,34.96,49.17,47.15,27.15,49.18,5,240.0,,,False,,False,public_space_composite,49.18,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
241,CNV-INT-0361,HAMILTON AVE / MACKAY RD,Marine-Hamilton,52.09,81.52,45.91,29.03,37.21,49.15,5,241.0,,,False,,False,public_space_composite,49.15,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
242,CNV-INT-0265,VICTORY SHIP WAY / WALLACE MEWS,Lower Lonsdale,22.07,54.37,74.12,57.1,37.77,49.09,5,242.0,,,False,,False,public_space_composite,49.09,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
243,CNV-INT-0225,E UPPER LEVELS HWY / ST. GEORGES AVE / UPPER LEVELS RAMP,Central Lonsdale,60.74,12.76,52.65,71.67,47.39,49.04,5,243.0,,,False,,False,public_space_composite,49.04,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
244,CNV-INT-0138,E 16TH ST / SUTHERLAND AVE,Grand Boulevard,22.07,87.49,49.36,29.03,56.34,48.86,5,244.0,72.33,2.0,True,,False,public_space_composite,48.86,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
245,CNV-INT-0016,BROOKSBANK AVE / E 4TH ST,Moodyville,52.09,68.06,46.29,29.03,47.83,48.66,5,245.0,46.37,6.0,True,,False,public_space_composite,48.66,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
246,CNV-INT-0036,E 7TH ST / SUTHERLAND AVE,Moodyville,22.07,86.14,49.35,29.03,56.34,48.59,5,246.0,88.93,1.0,True,,False,public_space_composite,48.59,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
247,CNV-INT-0091,E KEITH RD,Central Lonsdale,52.09,53.53,57.48,51.08,28.63,48.56,5,247.0,,,False,,False,public_space_composite,48.56,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
248,CNV-INT-0055,E KEITH RD / RIDGEWAY AVE,Grand Boulevard,52.09,53.53,60.12,29.03,47.77,48.51,5,248.0,29.96,13.0,True,,False,public_space_composite,48.51,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
249,CNV-INT-0135,E 15TH ST / SUTHERLAND AVE,Grand Boulevard,22.07,86.08,48.2,29.03,56.34,48.34,5,249.0,,,False,,False,public_space_composite,48.34,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
250,CNV-INT-0075,E 1ST ST / ST. ANDREWS AVE,Lower Lonsdale,22.07,35.91,66.89,59.79,56.34,48.2,5,250.0,56.3,4.0,True,,False,public_space_composite,48.2,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
251,CNV-INT-0031,E 5TH ST / MOODY AVE,Moodyville,22.07,54.69,49.46,58.37,56.34,48.19,5,251.0,,,False,,False,public_space_composite,48.19,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
252,CNV-INT-0024,E 2ND ST / RIDGEWAY AVE,Moodyville,22.07,61.08,49.82,69.8,37.77,48.11,5,252.0,88.93,1.0,True,,False,public_space_composite,48.11,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
253,CNV-INT-0448,W 20TH ST / WESTVIEW DR,Mahon,87.48,56.24,29.82,29.03,37.77,48.07,5,253.0,46.37,6.0,True,725.0,True,public_space_composite,48.07,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
254,CNV-INT-0008,COTTON RD / E 3RD ST / LOW LEVEL RD,Moodyville,87.48,12.76,25.0,29.03,86.02,48.06,5,254.0,,,False,,False,public_space_composite,48.06,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
255,CNV-INT-0110,E 10TH ST / W GRAND BLVD,Grand Boulevard,68.69,66.49,37.29,29.03,37.77,47.85,5,255.0,,,False,,False,public_space_composite,47.85,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
256,CNV-INT-0334,W 4TH ST / W CHIEF JOSEPH CRES,Lower Lonsdale,22.07,73.79,57.05,48.25,37.77,47.79,5,256.0,,,False,,False,public_space_composite,47.79,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
257,CNV-INT-0115,E 12TH ST / W GRAND BLVD,Grand Boulevard,68.69,66.49,36.87,29.03,37.77,47.77,5,257.0,,,False,,False,public_space_composite,47.77,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
258,CNV-INT-0220,E 23RD ST / ST. ANDREWS AVE,Grand Boulevard,68.69,12.76,44.14,56.29,56.34,47.64,5,258.0,72.33,2.0,True,,False,public_space_composite,47.64,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
259,CNV-INT-0104,E 8TH ST / ST. ANDREWS AVE,Central Lonsdale,22.07,38.97,61.92,57.67,56.34,47.39,5,259.0,,,False,,False,public_space_composite,47.39,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
260,CNV-INT-0208,E 19TH ST / ST. ANDREWS AVE,Central Lonsdale,68.69,12.76,46.63,51.88,56.34,47.26,5,260.0,35.11,10.0,True,,False,public_space_composite,47.26,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
261,CNV-INT-0358,BEWICKE AVE / W 16TH ST,Marine-Hamilton,68.69,34.96,45.37,48.91,37.77,47.14,5,261.0,7.82,52.0,True,,False,public_space_composite,47.14,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
262,CNV-INT-0433,BEWICKE AVE / W 16TH ST,Marine-Hamilton,68.69,34.96,46.26,47.99,37.77,47.13,5,262.0,,,False,,False,public_space_composite,47.13,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
263,CNV-INT-0022,E 1ST ST / E 2ND ST,Moodyville,22.07,65.26,40.78,69.25,37.77,47.03,5,263.0,,,False,,False,public_space_composite,47.03,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
264,CNV-INT-0401,JONES AVE / W 19TH ST,Mahon,68.69,24.72,33.95,69.94,37.77,47.01,5,264.0,72.33,2.0,True,,False,public_space_composite,47.01,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
265,CNV-INT-0198,E 16TH ST / MOODY AVE,Grand Boulevard,22.07,75.7,51.62,29.03,56.34,46.95,5,265.0,,,False,,False,public_space_composite,46.95,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
266,CNV-INT-0310,MAHON AVE / W 6TH ST,Lower Lonsdale,22.07,48.65,67.3,58.69,37.77,46.9,5,266.0,72.33,2.0,True,,False,public_space_composite,46.9,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
267,CNV-INT-0080,E 5TH ST / ST. DAVIDS AVE,Moodyville,22.07,35.91,63.07,56.15,56.34,46.71,5,267.0,,,False,,False,public_space_composite,46.71,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
268,CNV-INT-0413,JONES AVE / W 22ND ST,Mahon,68.69,24.72,37.13,65.19,37.77,46.7,5,268.0,,,False,,False,public_space_composite,46.7,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
269,CNV-INT-0337,MAHON AVE / W 6TH ST,Lower Lonsdale,22.07,48.65,65.99,58.52,37.77,46.6,5,269.0,,,False,,False,public_space_composite,46.6,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
270,CNV-INT-0090,E KEITH RD / RIDGEWAY AVE,Central Lonsdale,52.09,45.15,58.72,29.03,47.77,46.55,5,270.0,,,False,,False,public_space_composite,46.55,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
271,CNV-INT-0424,CHURCHILL CRES / MACKAY RD,Marine-Hamilton,22.07,90.85,52.62,29.03,37.77,46.47,5,271.0,,,False,,False,public_space_composite,46.47,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
272,CNV-INT-0318,FELL AVE / HARBOURSIDE DR,Marine-Hamilton,68.69,30.68,37.48,29.03,66.34,46.44,5,272.0,50.38,5.0,True,365.0,True,public_space_composite,46.44,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
273,CNV-INT-0311,MAHON AVE / W 6TH ST,Lower Lonsdale,22.07,48.65,65.41,58.16,37.77,46.41,5,273.0,,,False,,False,public_space_composite,46.41,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
274,CNV-INT-0403,JONES AVE / W 20TH ST,Mahon,68.69,24.72,33.71,67.14,37.77,46.41,5,273.0,72.33,2.0,True,,False,public_space_composite,46.41,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
275,CNV-INT-0374,FORBES AVE / W 6TH ST,Squamish Nation (Mission IR 1),22.07,84.82,58.18,29.03,37.77,46.37,5,275.0,,,False,,False,public_space_composite,46.37,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
276,CNV-INT-0050,E 7TH ST / MOODY AVE,Moodyville,22.07,61.15,62.78,29.03,56.34,46.27,5,276.0,,,False,,False,public_space_composite,46.27,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
277,CNV-INT-0107,E 9TH ST / ST. ANDREWS AVE,Central Lonsdale,22.07,32.74,61.75,58.16,56.34,46.21,5,277.0,,,False,,False,public_space_composite,46.21,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
278,CNV-INT-0096,E 8TH ST / RIDGEWAY AVE,Central Lonsdale,22.07,45.15,57.87,47.6,56.34,45.81,5,278.0,88.93,1.0,True,,False,public_space_composite,45.81,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
279,CNV-INT-0005,COTTON RD,Moodyville,87.48,31.64,31.93,29.03,48.69,45.75,5,279.0,,,False,,False,public_space_composite,45.75,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
280,CNV-INT-0308,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,52.09,12.76,57.44,68.43,37.77,45.7,5,280.0,,,False,,False,public_space_composite,45.7,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
281,CNV-INT-0483,W 27TH ST / WESTERN AVE,Central Lonsdale,22.07,71.97,48.87,29.03,56.34,45.66,5,281.0,,,False,,False,public_space_composite,45.66,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
282,CNV-INT-0084,E 5TH ST / ST. ANDREWS AVE,Lower Lonsdale,22.07,43.66,56.46,49.04,56.34,45.51,5,282.0,63.36,3.0,True,,False,public_space_composite,45.51,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
283,CNV-INT-0295,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,52.09,12.76,57.85,67.1,37.77,45.51,5,282.0,,,False,,False,public_space_composite,45.51,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
284,CNV-INT-0254,E 27TH ST / ST. GEORGES AVE,Tempe,22.07,73.3,46.55,29.03,56.34,45.46,5,284.0,88.93,1.0,True,,False,public_space_composite,45.46,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
285,CNV-INT-0294,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,52.09,12.76,57.05,67.47,37.77,45.43,5,285.0,,,False,,False,public_space_composite,45.43,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
286,CNV-INT-0149,E 18TH ST / SUTHERLAND AVE,Grand Boulevard,22.07,77.94,41.73,29.03,56.34,45.42,5,286.0,63.36,3.0,True,,False,public_space_composite,45.42,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
287,CNV-INT-0417,JONES AVE,Mahon,68.69,24.72,39.94,64.17,28.63,45.23,5,287.0,,,False,,False,public_space_composite,45.23,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
288,CNV-INT-0085,E 6TH ST / ST. ANDREWS AVE,Lower Lonsdale,22.07,38.97,60.33,48.41,56.34,45.22,5,288.0,88.93,1.0,True,,False,public_space_composite,45.22,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
289,CNV-INT-0145,E 17TH ST / SUTHERLAND AVE,Grand Boulevard,22.07,72.17,46.07,29.03,56.34,45.14,5,289.0,88.93,1.0,True,,False,public_space_composite,45.14,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
290,CNV-INT-0439,FELL AVE / W 17TH ST,Marine-Hamilton,52.09,29.67,48.06,29.03,66.34,45.04,5,290.0,72.33,2.0,True,,False,public_space_composite,45.04,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
291,CNV-INT-0103,E 8TH ST / E 9TH ST,Central Lonsdale,22.07,45.15,57.28,62.74,37.77,45.0,5,291.0,,,False,,False,public_space_composite,45.0,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
292,CNV-INT-0343,MISSION RD / W 4TH ST,Squamish Nation (Mission IR 1),22.07,84.92,51.05,29.03,37.77,44.97,5,292.0,,,False,,False,public_space_composite,44.97,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
293,CNV-INT-0442,MACKAY AVE / W KEITH RD,Marine-Hamilton,68.69,45.3,43.79,29.03,37.77,44.92,5,293.0,88.93,1.0,True,,False,public_space_composite,44.92,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
294,CNV-INT-0223,E 24TH ST / ST. GEORGES AVE,Central Lonsdale,52.09,12.76,53.83,68.16,37.77,44.92,5,293.0,31.3,12.0,True,,False,public_space_composite,44.92,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
295,CNV-INT-0320,FORBES AVE / W ESPLANADE,Lower Lonsdale,22.07,54.26,60.55,49.72,37.77,44.87,5,295.0,,,False,,False,public_space_composite,44.87,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
296,CNV-INT-0372,FORBES AVE / W 6TH ST,Squamish Nation (Mission IR 1),22.07,90.91,55.06,29.03,27.15,44.84,5,296.0,,,False,,False,public_space_composite,44.84,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
297,CNV-INT-0166,UPPER LEVELS RAMP,Grand Boulevard,68.69,65.82,31.26,29.03,28.63,44.69,5,297.0,,,False,,False,public_space_composite,44.69,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
298,CNV-INT-0123,E 12TH ST / ST. ANDREWS AVE,Central Lonsdale,22.07,12.76,56.82,75.29,56.34,44.66,5,298.0,56.3,4.0,True,,False,public_space_composite,44.66,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
299,CNV-INT-0369,FORBES AVE / W 15TH ST,Mahon,22.07,49.6,36.4,58.87,56.34,44.66,5,298.0,88.93,1.0,True,,False,public_space_composite,44.66,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
300,CNV-INT-0034,E 6TH ST / SUTHERLAND AVE,Moodyville,22.07,57.29,45.24,41.84,56.34,44.56,5,300.0,88.93,1.0,True,,False,public_space_composite,44.56,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
301,CNV-INT-0399,JONES AVE / W 18TH ST,Mahon,68.69,12.76,32.98,70.32,37.77,44.5,5,301.0,72.33,2.0,True,,False,public_space_composite,44.5,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
